id,name_en,name_ru
2774,"Barley, pearled, cooked",
2775,Buckwheat,
2776,"Bulgur, cooked",
2777,"Corn grain, yellow",
2778,"Corn bran, crude",
2779,"Corn flour, whole-grain, yellow",
2780,"Fast foods, nachos, with cheese",
2781,"Fast foods, nachos, with cheese, beans, ground beef, and tomatoes",
2782,"Fast foods, cheeseburger, double, regular patty and bun, with condiments",
2783,"Fast foods, cheeseburger; single, large patty; plain",
2784,"Fast foods, chicken fillet sandwich, plain with pickles",
2785,"Fast foods, fish sandwich, with tartar sauce",
2786,"Fast foods, fish sandwich, with tartar sauce and cheese",
2787,"Fast foods, submarine sandwich, roast beef on white bread with lettuce and tomato",
2788,"Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato",
2789,"Fast foods, coleslaw",
2790,"Fast foods, hush puppies",
2791,"Fast food, biscuit",
2792,"CHICK-FIL-A, Chick-n-Strips",
2793,"CHICK-FIL-A, hash browns",
2794,"School Lunch, pizza, BIG DADDY'S LS 16"" 51% Whole Grain Rolled Edge Cheese Pizza, frozen",
2795,"Fast foods, submarine sandwich, sweet onion chicken teriyaki on white bread with lettuce, tomato and sweet onion sauce",
2796,"SUBWAY, SUBWAY CLUB sub on white bread with lettuce and tomato",
2797,"Fast foods, submarine sandwich, turkey, roast beef and ham on white bread with lettuce and tomato",
2798,"Fast foods, submarine sandwich, oven roasted chicken on white bread with lettuce and tomato",
2799,"SUBWAY, steak & cheese sub on white bread with American cheese, lettuce and tomato",
2800,"Fast foods, submarine sandwich, steak and cheese on white bread with cheese, lettuce and tomato",
2801,"SUBWAY, B.L.T. sub on white bread with bacon, lettuce and tomato",
2802,"Fast foods, submarine sandwich, bacon, lettuce, and tomato on white bread",
2803,"SUBWAY, oven roasted chicken sub on white bread with lettuce and tomato",
2804,"SUBWAY, cold cut sub on white bread with lettuce and tomato",
2805,"SUBWAY, tuna sub on white bread with lettuce and tomato",
2806,"Pizza, cheese topping, regular crust, frozen, cooked",
2807,"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise",
2808,"McDONALD'S, FILET-O-FISH",
2809,"McDONALD'S, Cheeseburger",
2810,"McDONALD'S, QUARTER POUNDER",
2811,"WENDY'S, CLASSIC SINGLE Hamburger, with cheese",
2812,"WENDY'S, Jr. Hamburger, without cheese",
2813,"WENDY'S, Jr. Hamburger, with cheese",
2814,"WENDY'S, CLASSIC DOUBLE, with cheese",
2815,"WENDY'S, Frosty Dairy Dessert",
2816,"BURGER KING, french fries",
2817,"BURGER KING, Hamburger",
2818,"BURGER KING, Cheeseburger",
2819,"BURGER KING, Premium Fish Sandwich",
2820,"BURGER KING, Original Chicken Sandwich",
2821,"TACO BELL, Original Taco with beef, cheese and lettuce",
2822,"TACO BELL, Soft Taco with beef, cheese and lettuce",
2823,"TACO BELL, BURRITO SUPREME with chicken",
2824,"TACO BELL, BURRITO SUPREME with steak",
2825,"TACO BELL, Nachos",
2826,"TACO BELL, Nachos Supreme",
2827,"POPEYES, Spicy Chicken Strips, analyzed 2006",
2828,"KFC, biscuit",
2829,"KFC, Coleslaw",
2830,"KFC, Crispy Chicken Strips",
2831,"KFC, Fried Chicken, ORIGINAL RECIPE, Wing, meat only, skin and breading removed",
2832,"KFC, Fried Chicken, EXTRA CRISPY, Skin and Breading",
2833,"KFC, Fried Chicken, EXTRA CRISPY, Breast, meat only, skin and breading removed",
2834,"KFC, Fried Chicken, EXTRA CRISPY, Drumstick, meat only, skin and breading removed",
2835,"KFC, Fried Chicken, ORIGINAL RECIPE, Thigh, meat and skin with breading",
2836,"KFC, Fried Chicken, ORIGINAL RECIPE, Wing, meat and skin with breading",
2837,"KFC, Fried Chicken, EXTRA CRISPY, Breast, meat and skin with breading",
2838,"KFC, Fried Chicken, EXTRA CRISPY, Drumstick, meat and skin with breading",
2839,"POPEYES, Fried Chicken, Mild, Skin and Breading",
2840,"POPEYES, Fried Chicken, Mild, Thigh, meat only, skin and breading removed",
2841,"POPEYES, Fried Chicken, Mild, Wing, meat only, skin and breading removed",
2842,"POPEYES, Fried Chicken, Mild, Breast, meat and skin with breading",
2843,"POPEYES, Fried Chicken, Mild, Drumstick, meat and skin with breading",
2844,"Yogurt parfait, lowfat, with fruit and granola",
2845,"Fast Foods, Fried Chicken, Breast, meat only, skin and breading removed",
2846,"Fast Foods, Fried Chicken, Drumstick, meat only, skin and breading removed",
2847,"Fast Foods, Fried Chicken, Thigh, meat only, skin and breading removed",
2848,"Fast Foods, Fried Chicken, Thigh, meat and skin and breading",
2849,"Fast Foods, Fried Chicken, Wing, meat and skin and breading",
2850,"DIGIORNO Pizza, cheese topping, cheese stuffed crust, frozen, baked",
2851,"DIGIORNO Pizza, cheese topping, rising crust, frozen, baked",
2852,"DIGIORNO Pizza, supreme topping, rising crust, frozen, baked",
2853,"DIGIORNO Pizza, supreme topping, thin crispy crust, frozen, baked",
2854,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thick crust",
2855,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, thin crust",
2856,"Fast Food, Pizza Chain, 14"" pizza, sausage topping, regular crust",
2857,"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",
2858,"PIZZA HUT 14"" Pepperoni Pizza, THIN 'N CRISPY Crust",
2859,"DOMINO'S 14"" Pepperoni Pizza, Crunchy Thin Crust",
2860,"DOMINO'S 14"" Sausage Pizza, Crunchy Thin Crust",
2861,"PIZZA HUT 14"" Sausage Pizza, Pan Crust",
2862,"Pizza, cheese topping, thin crust, frozen, cooked",
2863,"BURGER KING, Double Cheeseburger",
2864,"Beet greens, raw",
2865,"Beet greens, cooked, boiled, drained, without salt",
2866,"Broadbeans, immature seeds, raw",
2867,"Broadbeans, immature seeds, cooked, boiled, drained, without salt",
2868,"Broccoli, raw",
2869,"Broccoli, frozen, spears, cooked, boiled, drained, without salt",
2870,"Broccoli raab, raw",
2871,"Broccoli raab, cooked",
2872,"Brussels sprouts, raw",
2873,"Burdock root, cooked, boiled, drained, without salt",
2874,"Butterbur, (fuki), raw",
2875,"Butterbur, cooked, boiled, drained, without salt",
2876,"Butterbur, canned",
2877,"Cabbage, savoy, raw",
2878,"Cabbage, savoy, cooked, boiled, drained, without salt",
2879,"Cabbage, chinese (pak-choi), raw",
2880,"Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt",
2881,"Cabbage, kimchi",
2882,"Carrots, raw",
2883,"Carrots, cooked, boiled, drained, without salt",
2884,"Carrots, canned, regular pack, solids and liquids",
2885,"Carrots, canned, regular pack, drained solids",
2886,"Cauliflower, cooked, boiled, drained, without salt",
2887,"Cauliflower, frozen, unprepared",
2888,"Cauliflower, frozen, cooked, boiled, drained, without salt",
2889,"Celeriac, raw",
2890,"Chard, swiss, cooked, boiled, drained, without salt",
2891,"Chayote, fruit, raw",
2892,"Chayote, fruit, cooked, boiled, drained, without salt",
2893,"Chicory, witloof, raw",
2894,"Chrysanthemum, garland, cooked, boiled, drained, without salt",
2895,"Collards, raw",
2896,"Collards, cooked, boiled, drained, without salt",
2897,"Collards, frozen, chopped, unprepared",
2898,"Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids",
2899,"Onions, frozen, chopped, unprepared",
2900,"Onions, frozen, chopped, cooked, boiled, drained, without salt",
2901,"Onions, frozen, whole, unprepared",
2902,"Onions, frozen, whole, cooked, boiled, drained, without salt",
2903,"Onion rings, breaded, par fried, frozen, unprepared",
2904,"Onion rings, breaded, par fried, frozen, prepared, heated in oven",
2905,"Parsley, fresh",
2906,"Parsnips, raw",
2907,"Peas, edible-podded, frozen, cooked, boiled, drained, without salt",
2908,"Peas, green, raw",
2909,"Peas, green, cooked, boiled, drained, without salt",
2910,"Peas, green, canned, regular pack, solids and liquids",
2911,"Peas, mature seeds, sprouted, raw",
2912,"Peas, mature seeds, sprouted, cooked, boiled, drained, without salt",
2913,"Peas and carrots, canned, regular pack, solids and liquids",
2914,"Peas and carrots, frozen, unprepared",
2915,"Peppers, hot chili, green, canned, pods, excluding seeds, solids and liquids",
2916,"Peppers, sweet, green, raw",
2917,"Peppers, sweet, green, cooked, boiled, drained, without salt",
2918,"Peppers, sweet, green, canned, solids and liquids",
2919,"Pigeonpeas, immature seeds, cooked, boiled, drained, without salt",
2920,Poi,
2921,"Pokeberry shoots, (poke), raw",
2922,"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",
2923,"Potatoes, white, flesh and skin, baked",
2924,"Potatoes, red, flesh and skin, baked",
2925,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased",
2926,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated",
2927,"Potatoes, boiled, cooked in skin, flesh, without salt",
2928,"Potatoes, boiled, cooked in skin, skin, without salt",
2929,"Potatoes, boiled, cooked without skin, flesh, without salt",
2930,"Potatoes, microwaved, cooked in skin, flesh, without salt",
2931,"Potatoes, au gratin, home-prepared from recipe using butter",
2932,"Potatoes, canned, solids and liquids",
2933,"Potatoes, canned, drained solids",
2934,"Potatoes, mashed, dehydrated, flakes without milk, dry form",
2935,"Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added",
2936,"Potatoes, au gratin, dry mix, unprepared",
2937,"Potatoes, au gratin, dry mix, prepared with water, whole milk and butter",
2938,"Potatoes, scalloped, dry mix, unprepared",
2939,"Potatoes, scalloped, dry mix, prepared with water, whole milk and butter",
2940,"Potatoes, french fried, shoestring, salt added in processing, frozen, as purchased",
2941,"Potatoes, french fried, shoestring, salt added in processing, frozen, oven-heated",
2942,"Potatoes, o'brien, frozen, unprepared",
2943,"Potatoes, o'brien, frozen, prepared",
2944,"Taro, tahitian, cooked, without salt",
2945,"Tomatoes, green, raw",
2946,"Tomatoes, red, ripe, raw, year round average",
2947,"Tomato juice, canned, with salt added",
2948,"Tomato products, canned, paste, without salt added (Includes foods for USDA's Food Distribution Program)",
2949,"Tomato products, canned, puree, without salt added",
2950,Tomato powder,
2951,"Tomato products, canned, sauce, with onions, green peppers, and celery",
2952,"Tomato products, canned, sauce, with tomato tidbits",
2953,"Tree fern, cooked, without salt",
2954,"Turnips, raw",
2955,"Turnip greens, cooked, boiled, drained, without salt",
2956,"Turnip greens, canned, solids and liquids",
2957,"Turnip greens, frozen, unprepared",
2958,"Turnip greens, frozen, cooked, boiled, drained, without salt",
2959,"Turnip greens and turnips, frozen, unprepared",
2960,"Vegetables, mixed, frozen, unprepared",
2961,"Vegetables, mixed, frozen, cooked, boiled, drained, without salt",
2962,"Vegetable juice cocktail, low sodium, canned",
2963,"Vinespinach, (basella), raw",
2964,"Waxgourd, (chinese preserving melon), cooked, boiled, drained, without salt",
2965,"Winged beans, immature seeds, raw",
2966,"Winged beans, immature seeds, cooked, boiled, drained, without salt",
2967,"Winged bean leaves, raw",
2968,"Beets, harvard, canned, solids and liquids",
2969,"Beets, pickled, canned, solids and liquids",
2970,"Borage, raw",
2971,"Borage, cooked, boiled, drained, without salt",
2972,"Drumstick pods, raw",
2973,"Drumstick pods, cooked, boiled, drained, without salt",
2974,"Leeks, (bulb and lower-leaf portion), freeze-dried",
2975,"Parsley, freeze-dried",
2976,"Squash, summer, all varieties, raw",
2977,"Squash, summer, all varieties, cooked, boiled, drained, without salt",
2978,"Squash, winter, all varieties, raw",
2979,"Squash, winter, all varieties, cooked, baked, without salt",
2980,"Carrot juice, canned",
2981,"Corn pudding, home prepared",
2982,"Potatoes, mashed, home-prepared, whole milk added",
2983,Spinach souffle,
2984,"Seaweed, spirulina, dried",
2985,"Seaweed, wakame, raw",
2986,"Peppers, hot chili, green, raw",
2987,"Potatoes, o'brien, home-prepared",
2988,"Shallots, raw",
2989,"Carrot, dehydrated",
2990,"Tomatoes, crushed, canned",
2991,"Tomatoes, orange, raw",
2992,"Mustard greens, cooked, boiled, drained, with salt",
2993,"Mustard greens, frozen, cooked, boiled, drained, with salt",
2994,"Mustard spinach, (tendergreen), cooked, boiled, drained, with salt",
2995,"New zealand spinach, cooked, boiled, drained, with salt",
2996,"Onions, frozen, whole, cooked, boiled, drained, with salt",
2997,"Parsnips, cooked, boiled, drained, with salt",
2998,"Peas, edible-podded, cooked, boiled, drained, with salt",
2999,"Peas, edible-podded, frozen, cooked, boiled, drained, with salt",
3000,"Peas, mature seeds, sprouted, cooked, boiled, drained, with salt",
3001,"Peas and carrots, canned, no salt added, solids and liquids",
3002,"Peas and carrots, frozen, cooked, boiled, drained, with salt",
3003,"Peas and onions, frozen, cooked, boiled, drained, with salt",
3004,"Peppers, sweet, red, cooked, boiled, drained, with salt",
3005,"Peppers, sweet, green, frozen, chopped, cooked, boiled, drained, with salt",
3006,"Pigeonpeas, immature seeds, cooked, boiled, drained, with salt",
3007,"Pokeberry shoots, (poke), cooked, boiled, drained, with salt",
3008,"Potatoes, boiled, cooked in skin, skin, with salt",
3009,"Potatoes, boiled, cooked without skin, flesh, with salt",
3010,"Potatoes, microwaved, cooked, in skin, flesh and skin, with salt",
3011,"Potatoes, microwaved, cooked in skin, flesh, with salt",
3012,"Potatoes, french fried, all types, salt not added in processing, frozen, as purchased",
3013,"Potatoes, au gratin, home-prepared from recipe using margarine",
3014,"Potatoes, scalloped, home-prepared with margarine",
3015,"Pumpkin, cooked, boiled, drained, with salt",
3016,"Pumpkin, canned, with salt",
3017,"Rutabagas, cooked, boiled, drained, with salt",
3018,"Salsify, cooked, boiled, drained, with salt",
3019,"Soybeans, green, cooked, boiled, drained, with salt",
3020,"Spinach, cooked, boiled, drained, with salt",
3021,"Squash, summer, crookneck and straightneck, frozen, cooked, boiled, drained, with salt",
3022,"Squash, summer, scallop, cooked, boiled, drained, with salt",
3023,"Squash, summer, zucchini, includes skin, cooked, boiled, drained, with salt",
3024,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, with salt",
3025,"Squash, winter, butternut, frozen, cooked, boiled, with salt",
3026,"Squash, winter, hubbard, baked, with salt",
3027,"Squash, winter, hubbard, cooked, boiled, mashed, with salt",
3028,"Squash, winter, spaghetti, cooked, boiled, drained, or baked, with salt",
3029,"Succotash, (corn and limas), cooked, boiled, drained, with salt",
3030,"Sweet potato, cooked, boiled, without skin, with salt",
3031,"Sweet potato, frozen, cooked, baked, with salt",
3032,"Taro, cooked, with salt",
3033,"Taro, leaves, cooked, steamed, with salt",
3034,"Tomato juice, canned, without salt added",
3035,"Tomato products, canned, puree, with salt added",
3036,"Turnips, cooked, boiled, drained, with salt",
3037,"Turnips, frozen, cooked, boiled, drained, with salt",
3038,"Waxgourd, (chinese preserving melon), cooked, boiled, drained, with salt",
3039,"Winged bean, immature seeds, cooked, boiled, drained, with salt",
3040,"Yam, cooked, boiled, drained, or baked, with salt",
3041,"Seeds, breadnut tree seeds, raw",
3042,"Seeds, breadnut tree seeds, dried",
3043,"Seeds, chia seeds, dried",
3044,"Seeds, cottonseed flour, partially defatted (glandless)",
3045,"Seeds, pumpkin and squash seed kernels, dried",
3046,"Seeds, pumpkin and squash seed kernels, roasted, without salt",
3047,"Seeds, safflower seed kernels, dried",
3048,"Seeds, safflower seed meal, partially defatted",
